review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
"Do not even try and like a song and have the want to listen to it frequently. It will suddenly become unavailable, as most of my favorites have.",negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Mexico City, Mexico",male,2024-03-24
"My account just stopped working yesterday and now doesn't recognize me on my phone. I tried reset and forgot password, but nothing works. Any suggestions before I cancel this subscription and start all over again?",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Toronto, Canada",male,2024-10-20
Not worth my time or money,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Sydney, Australia",female,2025-11-17
Very difficult to cancel,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Prague, Czech Republic",male,2023-01-03
Doesn't help me find music I am searching for,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Adelaide, Australia",female,2025-10-19
Doesn't work unless you pay for a subscription 💀 I can't fathom why ios users keep wasting money on this instead of just switching to Spotify,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Kathmandu, Nepal",male,2023-06-03
Nice music,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Amsterdam, Netherlands",male,2023-03-04
I am locked out... I can't reset my password,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Abuja, Nigeria",male,2023-11-17
Constantly crashes on Z Fold 4. It's kinda irritating,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","La Paz, Bolivia",male,2025-05-13
"worst mobile experience i've had in awhile, it seems like they made a point in making everything as hard as possible uninstalling with a month of free usage left and getting spotify instead...",negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Durban, South Africa",male,2023-10-29
Can't cancel appleTV+ like it says that I can!!!! Not happy with apple TV+ said it would be easy to cancel but it's NOT!!!!!,negativo,negativo,2,"device, sign, buggy, poor, useless, audio, cancel, android, annoying, security","Krakow, Poland",male,2023-01-03
Apple good samsuny bad,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Buenos Aires, Argentina",male,2025-03-13
Purchaseed apple gift card but not able to redeem,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Seattle, United States",male,2024-10-28
"What a joke I'm trying to cancel my apple TV subscription and I'm sent to an app with apple music that's not navigable, they are quick enough to take money not return it. Really poor",negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Brasília, Brazil",male,2025-03-12
The fact that I can play any of my downloaded music without an internet connection is downright diabolical the fact that I have three gigabytes of music that I can't use because I work underground it's crazy,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","São Paulo, Brazil",male,2025-03-23
Worst app can't even subscribe then why is it available on Android? and when I try to subscribe from the web there's no student plans and on this app you can't even select a payments option such a horrible platform for Android,negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Wellington, New Zealand",female,2025-10-24
This app doesn't have payment option 🤣🤣🤣🤣🤣,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Cape Town, South Africa",male,2023-11-18
Why is this app available on the Play Store if you cannot add a payment method? The only way to add a payment method is through iTunes by installing it on a PC.,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Rosario, Argentina",male,2025-06-28
"I keep getting logged out of my apple ID. I have to input my email and password all over again to be able to hear my music, which is quite fustrating. I paid for my subscription after my payment method was suspended and now I can't seem to find my library and it signs me out almost immediately",negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Washington DC, United States",male,2024-04-08
Very expensive. It should be free,negativo,negativo,4,"bugs, autoplay, downloaded, lossless, connection, samsung, issues, recommendations, lyrics, help","Jacksonville, United States",male,2024-05-20
Can't find song,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Marseille, France",male,2022-12-21
I want to cancel my bank card,negativo,negativo,5,"access, devices, slow, trial, monthly, features, android, laggy, disappointed, cannot","Auckland, New Zealand",female,2025-08-21
Worst app at all,negativo,negativo,0,"time, password, problem, code, error, service, support, account, problems, login","Guadalajara, Mexico",male,2024-11-07
No longer supports library transfer on Android. 6 years of collecting favorites just disappeared..,negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Seattle, United States",male,2024-01-27
Why we need this app we have better option... do not install and dont pay single rupees,negativo,negativo,6,"payment, android, money, method, account, unable, option, auto, users, difficult","Madrid, Spain",male,2023-01-26
"No longer works after recent update. Neither Apple Music or Apple Music Classical work on Android after update. Uninstalled, clear cache, etc both repeatedly ask for Apple ID and password",negativo,negativo,1,"keeps, open, data, trash, impossible, subscriptions, load, family, pathetic, download","Jakarta, Indonesia",male,2023-08-27
"This app is trash. Constantly gets stuck and can't load the next song. When my playlists are on shuffle it constantly plays the same artist twice-five times in a row, and there are enough songs that this should not happen. Will randomly unshuffle itself as well. No ""add to favorites"" button. Can't search my playlists. Tried to delete dled songs only (hit dl button by accident) but it would only delete the full playlist the dls came off of.",negativo,negativo,3,"update, phone, crashes, search, fine, recent, offline, pixel, android, list","Tunis, Tunisia",male,2023-12-19
